source, question, answer, rating
3-4-18-generation,-1-23012-30-23401-3-4013-4023-401-230-23-40-2-340-13-402340-1240-12-401230-1-340-1-3-4012-40-2-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30123013-401-2-401340-2-3-4023401-3-40-13-401-3401240-1240-2340-1-3-40-1-23012-40-23-40-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-40-2-3-40-23-40-1340-1-2-301230-12401-2-40-12-40-13-40-12301-240-2-34012402340-1-3-402-3-40-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12301-3-40-12-401-34012-301-2-40-23-40-12-30-1-2-40-1-2401-2-30-13-401-230-2-340-1-2-3023-4012-40-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-3023-40-1230123012-30-13-40-1-340-12-302-3401-3-401240-23-40-1-2-30-1-2-40-2340-1-23013-4013400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3-40-1-2-401-23012-301240-1-3-40-13-4012-40-1-230134013-40-12-30-2-3402340-1-2-302-3401-2-401-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-401-340-1-2-40-2-340-1-34013-401240-134012-40-1-23023-401-2-302340-1-2-301230-1240-2-3-4013400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1240-1-340-2340-1-2-40-12-40-2-3-40134012-30-2-340-12-30-23-401-2-30-1-23012-4013-40-13401-24012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-401-23012301-3-4013-40-1-34012-30-2-3-4023401240-13-401340-1-2-40-1-2-30-12-40-23-40-12-3012-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-230-1-2-40-2-3401-2401-2-30-1240-2-3-40-1-240-1-3-40-1-3402-340-12-30-12-401230-23-40-23401340-13400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-40-1-2-402-3401-230-1-24013-40-12401-3-401-2-401-240-123012402-3-401-34012-30-13-40-12-40-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-34023-40-1-3-401-3-40-1-230-1230-2-3401230-13401-23012-30-1-3401-2-30-12-40-13-40-1-240-2340-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-302-340-13-402340-12301-2-30-12401-34013401240-1-3-40-12-40123023-4012-30-23401-2-401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401240-1-240-23-4012-3023-40-13-4013-40-12401-2-40-1-2-301-240-12-402-3-40-1-230134012-4012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30123012-402-3-402-340-1240-13-40-2-340-1-2-402340-1-2-30-1-2401-2-301-3-401-340-2-3-40-1-3401-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-401-2-30-12401-2-40-1-2-301-340-13-4012-301-230-1-230-1-3-40123023-40134012-40-1-240-12-3012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340-1-2302-3-40-12-401-3-40-12-301-240-1-2-40-13-401240-13401-3401-23013-40-1-240123012-30-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-3023401230-23-40-1-230-234013-401-3402-340-2-3-40-12-301-230-1240-1-2-401-2-40-1-240-1-2-30-13400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-401-2-30-23401-2301240-1340-1-3-4023-402-340-1-2402-3-40-13-401-2401-2-40-2-34013-40-1-230-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-302-34023-40-13-40-1230-1-2-401-3-401-240-23-40-12-4012-30134023401230-1-2-30-1-3-40-1-340-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-1-340-1-2-40-2-3401-3-40-23-40-12-40-13-4013-40-1-230-1-3-402-3402340134012301-2-30-1-2-302-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2340-1-2-30-1-2-401-2401-3-4013-401240-1240-12-40-2-3-40-23-4012-301-340123023-40-13-401-2-30-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-4012-301-34023402-340-2340-1-2-40-1230-12401230-13-40-1-3-401240-2-340-23-401-2-301-2-401-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-4023-401230-1-230-1-3-40-1-2-401340-2-34012401-3-40-12-40-23-4012-40-13-401-240-1340-2-3-401-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-302-340-2-340-1-240234013-40-1-23012-30-2340-23-401-340-2-3-4023-4012401-24012-402-3-40-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1340-12-301-2-302340-1-230-23-40-1230-2-340-124012-30-13-402-3401-24012-40-1-3-40-1-2-30-23402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-23402-3-40-23-40-1-24012-301-340134012301-2-30-1-340-123012-40-2-3-40-1-2-40234013-40-1-2-30-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-40-13-40-23-40-2-34012301240-23401340-12301-340-1-2-302-3401-2-30-1-34023-40-1-2402-3-40-12-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230-1-3-40-2-3-4012-40-23401-340-134012-30-12-301-2-40-12-401240-1-2-401-3-40-1-2302-3402-3-4013-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-401-340-2-340-23-40-1230-13402-3-40-124013402340-1-240-1-3-40-2-3-40-12-30-1-2-40-13-4023-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340-23-4013-40-134012-30123012-40-12402-3402-3-40-1230-12-30-1-3401-2-3023401-240-13-40-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-40-1240-23-4023-40-12-30-1-3-4012-302340-2-3401-2-401230-13401-3401-24012402-3-40-1-240-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230-23-401-34012-402-3-40-13-4012-301-240-1340-1-2-401-2-30-1-24013-402340-1-2-3012401-230-1-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-30-23-40-12-3012-30-1-230-1-340-12-4012302-3-40-2-3-40-1-3-4023-40-12401-230-1-240-13-401-2401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-401-2-401-2302-340123012-40-123013-40-2340-1-3-402-3-40-2-3401340-13-401-3-40-1-340-2-3-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1240-1-34012-401-3401-2-40-2-34012-30-13-401230-1340-23401340-1-2-30-1-2301-240-1-240-2-3-401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-230-12301-2-401-2301-240134012-302-3402-3-40-1-3-401-340-23402340-1-340-12-40-2-3-401230-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1240-2-3401230-1-2-30-12301-340-12-4013-40-1-2-40-23-4023-40-1-340-13401-230-23401-3-401-2-302-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,23-401340-1340-1-2-30-1-3-40-1240-1-2-40-12-30-2-340-23-40-2-3-4012-30-1-340234012401-230-1-2401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-23-40-1-23023-401-2-40-12-4013-40-1240234012-302-3-40-12301-3-40-12-301-2-30-1-2-301-240-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-40-1-2-3012-401-3-40-2-3402-3-40-1240-12-30-2-3-4012-3012301-230-13-40-12-40-1230-13401340-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,23401-34012-30-23-401-240-2340134013-40-1-3-401240-13-4023-40-12401-2-30-2-3-402-340-1-340-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2302340-2340-2-3-4012-401340-1-24012-301-3-40-1-340-13-4023-40-1-2-40-2-3402-34013-40-1240-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-40-2-3-402-3-4013-401-24023-40-12301-2-4012301-2-30-1240-1-2-40-13-4012401-2302-340234013400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-401-2-401-3401340-2340-12-30-1-2-30-2-3401-3-40-1-2-40-2-3-4012-30-1-34012-40-1-3-402340-13-4023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1240-2340-1-240-1230-13-401-2-40-1-3-40-12-30-2-3-402-3401-2-3023-4013401-3-40-2-340-1-340234013-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12401-2-40-1-3-401-2-302-3-4012-30-1-24012301-240-12302-3401-3-40-2-3401-23012-40-23401-34023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-24012401-2-40-12-30-2340-1-3401230-1-2-402-3401-3-4023-4012-402340-1230-13-40-1-2-3013-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30-13-40-1230-1-3-40-1-240-23-402-3-40-1-3401-23012401-2-4012-40-1340-2-3402340-12-401-2-301-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,123012-30-1-2301-2302340-23-40-2340-1-2-40-12-40-2-3-4012402-340-1340-12-30-1-2-30-12302-3-40-1-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-401340-1-230-13-4012-301-2-4023-4012-40-12-301-3-401-34013-40-1-340-2-3401-230-1-2-30-2340-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30-2-340-123012-401-23012301-2-30-1-2-30-12-40-1240-1-2-4023-401-3-402-3401240-1-2401-34013400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-401-3-401230-1-2-40-1-3401-2302-340-12-40-234012-4023-40-2-3-40-1-2-301340-124013-40-13401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-230-123012301-2-40134012-30-1240-1-3401-230-1-2401-3-40-234012-40-1-2-30124023-40-2-3-402-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-401-2-301-340-12301-23023401-3-40-134013-4012-30-2-340-23402-3-401-240-1-340-23-401230-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-401340-2-3-4012-30-1-2-30-1-2-40-12-401-2302-3-4023401-2-401240-1240-12-30-2-34012-4013-4023-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-401-340-1340-1-2301-240-2-3-401-3-40-1230-1-2-402-340-23-401-2-302-3-4013-40-13-40-2-34023-401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12301-230-2-3-40-12-3013-401-2-4012-40-1-2-401-2402-3-40-1-240-1-3-40-1-230-2340-2-34023401240-12300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-40-1-2401-340-13-401340-13401-2-30-1-3-402-34012401-230-12301230-12401-3-401-2-4012-40-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12301240-23-40-2-3401-230-2-3-401-2-40-1-230-1240-12-30-1-2-301-2-3023-40-1-3-401-34013-4013401-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-34012-40-1-3401240-1-240-2-3-401-2401-2302-3-40-23-40-1-230-1-3-4012301340-1-2-301-3-4012-3023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-401-2302-3-40-12-40-1-240-12-30-2-34023-4012-40-124012-30-134012401230-1-3-401-3-4023401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,23-40-13-401-2-30-1-240-1-230-134012-3012-40-2-340-124013-401-2-40-23-401-2401-23012402340-12-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-401-2301-2401340-1-3-40-12-40-1-2-3023401-3-40-23-40-2-340-1240-1230-1340-1-3402-3-4012-30-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
